projectname,Abstract,origin_label,datasetname
avro,hey ryanskraba really appreciate help this its quite annoying just pulled down latest changes master branch and did import maven project and when its doing its initial build get this error message nothing special may eclipse version issue you add both version and versionrange tag does that build ? that may resolution make all versions happy,no,ds-03-pr
Kafka,gwenshap guozhangwang this one blockers getting merged,no,ds-05-PRC
ozone,rolled back,no,ds-03-pr
nifi,description,no,ds-03-pr
Spark,test,no,ds-05-PRC
Spark,ping hvanhovell does current change look good you ?,no,ds-05-PRC
flink,will merge this later today there are objections,no,ds-03-pr
apisix,membphis seconds,no,ds-03-pr
iceberg,tried best please check new one,no,ds-03-pr
flink,exception occurred while processing metric message ?,no,ds-03-pr
Kafka,may worth documenting this,yes,ds-05-PRC
Kafka,merging trunk and,no,ds-05-PRC
apisix,liuhengloveyou,no,ds-03-pr
trafficcontrol,elsloo fixed json org dependency also think this point this can into updating milestone,no,ds-03-pr
spark,you could check that parser help final command,no,ds-03-pr
React,thanks !,no,ds-05-PRC
cloudstack,karuturi interfaces are tls sub package but impl are still ssl ?,no,ds-03-pr
calcite,btw this code this getroot getcluster get confused lot can you please explain why need fresh new relmetadataquery instance here ? couldnt use instance already existing there with reloptcluster getmetadataquery ? have checked that almost each isvalid case reloptrulecall circle even have got fresh new instance here why just add new interface reloptcluster just debugging ? can you refactor that out ?,yes,ds-03-pr
Spark,input options extra options,no,ds-05-PRC
systemds,ping mboehm,no,ds-03-pr
kafka,want scala here ?,no,ds-03-pr
ambari,refer this link build results access rights server needed https builds apache org job ambari github pullrequest builder test passed,no,ds-03-pr
React,spicyj with this divergence ? seems like would pretty easy start relying this even accidentally,yes,ds-05-PRC
Spark,last comment about fill does not work when spark sql parser could you resolve that follow ?,yes,ds-05-PRC
Kafka,its bit unconventional have abort logic start loop think what users would expect something like this try producer begintransaction producer send producer producer committransaction catch exception producer aborttransaction,yes,ds-05-PRC
superset,filterbox bignumber worldmap handle empty results,no,ds-03-pr
kafka,maybe controlling downstream updates from ktable something similar just thought,no,ds-03-pr
openwhisk,think explicitly not want have prewarm pool survive other actions would benefit from using that space after all its performance optimization not guarantee wouldnt this also plumbed into controller not send requests down path where they might not get executed ? think this warrants dev list discussion,yes,ds-03-pr
kafka,since current additivity setting kafkaappender true default value this causes duplicated logs kafkaappender and root appender would better default log configuration production env additivity value kafkaappender false,no,ds-03-pr
drill,there handy method define format out box please see https github com apache drill blob master exec java exec src test java org apache drill exec physical impl writer testtextwriter java example,no,ds-03-pr
beam,aromanenko dev didnt mean ignore your comment about jira prefixes commit messages just saw late apologies hope can get pass this time !,no,ds-03-pr
React,hey but this you probably meant well hope can some help though ! seem like idea little simpler whether its better not one decide,no,ds-05-PRC
beam,just remembered that checked helpers both python and java python apache beam gcp bigquery metadata you may want move santize function those files valid cloud label value,no,ds-03-pr
arrow,theres some other cruft here that ought removed ill make some additional changes and then merge this,yes,ds-03-pr
hive,this code dumping location all external tables time incremental dump which may not exact set tables that would available time lastreplid when specified user can avoid tables which may not present lastreplid ?,no,ds-03-pr
Spark,define num input rows outside func doesnt work closure variable can only referenced from inner function but cannot assigned new value another working approach can add declaration nonlocal num input rows but python not support this,yes,ds-05-PRC
openwhisk,blue before this mornings rebase lets see what travis has say,no,ds-03-pr
pulsar,this relevant this ?,no,ds-03-pr
spark,spark spark sql rename dataframe scala dataset scala and remove legacyfunctions,no,ds-03-pr
